faultNumber,simulationRun,sample,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
6,14.0,129,0.00043826,3591.2,4187.2,9.6385,26.634,41.701,2956.6,74.316,120.39,0.22762,74.128,50.987,2876.7,26.555,50.201,3404.3,22.728,67.942,453.15,305.68,95.679,73.64,24.626,8.8179,34.186,6.8517,19.668,1.4902,21.735,13.505,36.381,1.4648,19.319,2.0472,3.7914,1.7422,0.006797,1.045,0.085422,54.477,42.242,62.155,50.366,99.702,61.124,17.121,28.679,41.004,46.998,100.04,37.982,22.031
6,14.0,161,0.0,3627.6,4262.0,9.6685,26.892,42.368,3000.0,74.119,120.42,0.21823,72.902,50.231,2920.9,25.551,49.595,3444.7,23.213,67.356,462.21,309.13,95.341,73.11,24.659,8.6046,35.845,6.629,18.832,1.4761,21.857,13.527,37.835,1.3851,18.742,1.955,3.4525,1.5268,0.033885,1.0435,0.1051,53.643,43.124,62.725,50.567,100.0,65.676,12.163,23.02,38.779,45.598,100.08,48.788,20.208
6,14.0,170,0.0,3627.6,4262.0,9.6685,26.892,42.368,3000.0,74.119,120.42,0.21823,72.902,50.231,2920.9,25.551,49.595,3444.7,23.213,67.356,462.21,309.13,95.341,73.11,24.657,8.5212,35.344,6.8314,18.892,1.4852,21.77,13.341,37.7,1.2942,18.782,1.9482,3.4796,1.5944,0.030307,1.0425,0.12107,54.667,42.49,65.036,52.65,100.0,66.677,9.7021,14.918,38.779,45.598,100.08,54.371,19.818
6,14.0,284,0.0,3627.6,4262.0,9.6685,26.892,42.368,3000.0,74.119,120.42,0.21823,72.902,50.231,2920.9,25.551,49.595,3444.7,23.213,67.356,462.21,309.13,95.341,73.11,24.722,8.5796,35.45,6.8385,19.326,1.5101,21.961,13.618,38.331,1.2717,18.658,1.9573,3.4631,1.5372,0.020114,1.0303,0.082035,54.504,43.477,64.391,47.927,100.0,79.348,-0.0045564,1.9955,38.779,45.598,100.14,100.04,14.872
6,14.0,432,0.0,3627.6,4262.0,9.6685,26.892,42.368,3000.0,74.119,120.42,0.21823,72.902,50.231,2920.9,25.551,49.595,3444.7,23.213,67.356,462.21,309.13,95.341,73.11,24.744,8.7716,35.071,6.8624,18.844,1.4862,21.492,13.616,37.997,1.4157,18.275,1.9968,3.5156,1.5022,0.02193,1.0317,0.12533,55.211,42.965,65.362,46.981,100.0,95.798,-0.0045564,4.6101,38.779,45.598,100.21,100.07,8.4522
6,14.0,444,0.0,3627.6,4262.0,9.6685,26.892,42.368,3000.0,74.119,120.42,0.21823,72.902,50.231,2920.9,25.551,49.595,3444.7,23.213,67.356,462.21,309.13,95.341,73.11,25.086,8.5179,35.283,6.9794,18.854,1.5071,21.494,13.597,37.903,1.287,18.656,1.9582,3.4724,1.6633,0.022041,1.0299,0.10675,54.011,43.324,66.434,47.373,100.0,97.132,-0.0045564,7.9605,38.779,45.598,100.22,100.08,7.9317
6,14.0,488,0.0,3627.6,4262.0,9.6685,26.892,42.368,3000.0,74.119,120.42,0.21823,72.902,50.231,2920.9,25.551,49.595,3444.7,23.213,67.356,462.21,309.13,95.341,73.11,24.814,8.7169,35.524,6.9142,19.237,1.4986,21.611,13.417,37.771,1.3003,18.442,1.97,3.4696,1.4697,0.034641,1.0361,0.081547,54.814,42.187,66.762,45.66,100.0,100.0,-0.0045564,1.0265,38.779,45.598,100.24,100.09,6.023
6,15.0,113,-0.002317,3624.0,4324.6,9.1168,26.936,41.874,2884.4,75.016,120.4,0.22312,76.077,48.831,2803.4,26.173,51.338,3331.9,22.656,68.335,431.13,302.24,95.955,74.299,24.764,8.9547,32.775,7.0321,20.965,1.5289,22.581,13.662,34.439,1.4708,20.1,2.1013,4.0066,1.7465,0.036052,1.0475,0.10562,55.227,43.5,61.523,51.319,100.05,61.288,16.034,28.587,34.66,49.63,97.815,37.979,21.461
6,15.0,159,0.0,3540.8,4222.5,9.5643,26.949,42.307,3000.0,73.649,120.41,0.2107,72.848,50.608,2919.4,25.104,49.396,3448.1,22.333,67.247,463.74,306.11,95.885,72.904,24.733,8.7225,35.614,6.8957,19.396,1.5239,20.429,13.566,38.059,1.2145,18.855,1.9554,3.5631,1.5492,0.02049,1.0632,0.10926,55.315,41.844,65.527,50.095,100.0,67.171,42.047,16.066,39.89,45.135,100.08,41.931,25.45
6,15.0,163,0.0,3540.8,4222.5,9.5643,26.949,42.307,3000.0,73.649,120.41,0.2107,72.848,50.608,2919.4,25.104,49.396,3448.1,22.333,67.247,463.74,306.11,95.885,72.904,24.19,8.6581,35.862,6.7976,19.415,1.5036,20.868,13.621,37.989,1.1937,19.271,1.9954,3.4763,1.4827,0.024401,1.0669,0.097214,54.663,42.926,64.431,50.462,100.0,67.852,47.313,18.667,39.89,45.135,100.08,42.97,25.854
6,15.0,256,0.0,3540.8,4222.5,9.5643,26.949,42.307,3000.0,73.649,120.41,0.2107,72.848,50.608,2919.4,25.104,49.396,3448.1,22.333,67.247,463.74,306.11,95.885,72.904,24.218,8.8322,35.522,7.0282,19.133,1.4773,21.248,13.503,38.284,1.3879,18.848,2.0011,3.4389,1.6049,0.013469,1.0733,0.1129,55.615,42.981,69.559,46.889,100.0,83.7,100.02,5.9945,39.89,45.135,100.14,99.684,35.255
6,15.0,295,0.0,3540.8,4222.5,9.5643,26.949,42.307,3000.0,73.649,120.41,0.2107,72.848,50.608,2919.4,25.104,49.396,3448.1,22.333,67.247,463.74,306.11,95.885,72.904,24.249,8.8448,35.508,6.8175,19.081,1.4798,20.504,13.469,37.562,1.5488,18.51,2.0037,3.4069,1.4264,0.026361,1.0738,0.096775,54.327,42.404,72.333,45.051,100.0,90.345,100.02,0.0,39.89,45.135,100.16,100.02,39.197
6,15.0,356,0.0,3540.8,4222.5,9.5643,26.949,42.307,3000.0,73.649,120.41,0.2107,72.848,50.608,2919.4,25.104,49.396,3448.1,22.333,67.247,463.74,306.11,95.885,72.904,24.132,8.4752,35.55,6.6426,19.382,1.4691,21.049,13.818,37.564,1.2108,19.008,1.9521,3.4965,1.5162,0.017384,1.0591,0.10964,54.177,42.789,72.945,42.979,100.0,100.0,100.02,2.6438,39.89,45.135,100.2,100.03,45.364
6,15.0,399,0.0,3540.8,4222.5,9.5643,26.949,42.307,3000.0,73.649,120.41,0.2107,72.848,50.608,2919.4,25.104,49.396,3448.1,22.333,67.247,463.74,306.11,95.885,72.904,24.853,8.5905,35.381,6.783,19.4,1.5012,21.031,13.56,38.144,1.3132,19.333,1.9766,3.4237,1.4547,0.028946,1.0679,0.10455,54.723,42.182,74.944,39.975,100.0,100.0,100.02,7.4725,39.89,45.135,100.23,100.03,49.711
6,15.0,430,0.0,3540.8,4222.5,9.5643,26.949,42.307,3000.0,73.649,120.41,0.2107,72.848,50.608,2919.4,25.104,49.396,3448.1,22.333,67.247,463.74,306.11,95.885,72.904,24.231,8.6247,35.778,6.5484,19.073,1.5269,21.154,13.342,38.401,1.3895,19.012,1.9756,3.4913,1.5493,0.037926,1.0751,0.085049,54.687,43.257,77.3,38.317,100.0,100.0,100.02,0.0,39.89,45.135,100.25,100.04,52.844
6,16.0,21,0.0010804,3690.6,4510.0,9.428,26.563,42.326,2702.3,75.123,120.37,0.34442,80.349,49.535,2631.4,24.765,49.324,3099.6,23.222,65.854,233.7,340.07,94.727,77.29,32.32,8.8473,26.697,6.8216,18.826,1.6661,32.89,13.86,23.975,1.3531,18.839,2.24,4.7776,2.2554,0.040702,0.8286,0.11056,54.496,43.287,63.135,54.325,54.777,60.456,21.922,40.739,36.733,44.969,48.111,40.455,17.453
6,16.0,25,-0.0009796,3659.6,4524.2,9.3342,26.861,41.952,2688.4,74.773,120.35,0.33654,80.277,49.714,2616.5,26.001,49.712,3089.4,22.87,65.847,233.48,335.93,94.913,77.2,31.745,8.8978,26.706,6.9265,18.991,1.7136,32.5,13.801,24.377,1.4175,18.99,2.2311,4.9508,2.2943,0.040702,0.8286,0.11056,54.496,43.287,63.022,54.127,49.913,60.792,20.941,40.165,37.259,45.867,47.678,39.939,18.317
6,16.0,124,-0.0014956,3609.1,4193.6,9.492,27.075,42.235,2919.7,75.092,120.39,0.23823,75.055,49.056,2838.7,27.267,47.924,3372.7,21.709,68.411,448.65,300.65,95.994,73.694,24.665,8.7498,33.3,7.0469,20.362,1.5584,21.721,13.662,35.419,1.6415,20.497,2.0661,3.8935,1.721,0.04396,1.0577,0.10053,55.021,42.931,61.965,49.905,99.847,61.037,15.977,30.42,35.32,41.73,99.798,37.769,24.325
6,16.0,461,0.0,3577.8,4206.5,9.7301,26.838,42.344,3000.0,73.581,120.39,0.2255,73.462,50.224,2920.1,23.877,49.616,3448.0,23.341,67.363,462.03,306.73,95.782,73.405,24.053,8.5916,35.446,6.7775,19.251,1.4874,21.503,13.642,37.637,1.3105,19.203,1.996,3.4889,1.5676,0.032338,1.0744,0.12457,54.557,43.145,76.034,39.347,100.0,100.0,-0.030036,3.5647,38.76,45.645,100.26,-0.031195,0.24476
6,17.0,53,-0.0021602,3594.8,4448.2,9.783,26.992,42.033,2766.3,74.231,120.39,0.30434,79.417,51.853,2690.6,23.435,49.448,3184.7,22.79,64.912,239.71,325.67,95.104,76.927,29.77,8.7342,28.945,6.9318,18.767,1.6288,28.807,13.655,28.127,1.3764,18.937,2.2031,4.6511,2.2814,0.00054115,0.8586,0.10049,53.676,43.37,61.454,52.232,99.927,63.329,19.239,37.108,43.552,45.257,48.279,40.601,18.697
6,17.0,106,-0.0022361,3559.4,4326.0,9.1886,26.69,42.018,2872.0,75.417,120.39,0.23868,76.295,50.568,2791.9,26.398,48.828,3315.2,23.587,67.14,385.58,305.54,96.213,74.573,25.76,8.7144,32.784,7.0327,19.993,1.6102,23.28,13.448,33.987,1.5292,19.918,2.0697,4.0435,1.8797,0.010163,1.0401,0.12393,54.333,43.129,61.682,52.596,99.926,61.543,16.189,29.919,39.771,43.822,84.399,38.018,18.981
6,17.0,195,0.0,3606.2,4245.8,9.697,26.86,42.396,3000.0,73.832,120.43,0.21331,73.142,50.183,2919.8,24.906,49.564,3449.0,22.791,67.34,462.38,306.51,95.54,73.157,24.346,8.545,35.893,6.8913,19.732,1.5458,20.894,13.503,37.832,1.3044,18.612,1.9293,3.5205,1.5423,0.018031,1.0672,0.11428,54.324,42.544,62.395,48.82,100.0,71.22,-0.019915,12.594,38.638,45.526,100.1,88.954,23.844
6,17.0,214,0.0,3606.2,4245.8,9.697,26.86,42.396,3000.0,73.832,120.43,0.21331,73.142,50.183,2919.8,24.906,49.564,3449.0,22.791,67.34,462.38,306.51,95.54,73.157,24.312,8.8067,35.139,6.7567,19.568,1.4787,20.856,13.578,38.049,1.3624,18.937,1.9534,3.4975,1.569,0.01872,1.0402,0.099349,54.608,42.926,61.705,49.405,100.0,74.019,-0.019915,4.9839,38.638,45.526,100.11,100.03,24.336
6,17.0,283,0.0,3606.2,4245.8,9.697,26.86,42.396,3000.0,73.832,120.43,0.21331,73.142,50.183,2919.8,24.906,49.564,3449.0,22.791,67.34,462.38,306.51,95.54,73.157,24.64,8.8202,35.389,6.8565,19.035,1.5274,21.162,13.608,37.898,1.399,18.609,1.9898,3.5178,1.4132,0.021389,1.0531,0.10553,54.74,42.536,63.453,45.665,100.0,84.184,-0.019915,8.3844,38.638,45.526,100.15,100.05,26.121
6,17.0,307,0.0,3606.2,4245.8,9.697,26.86,42.396,3000.0,73.832,120.43,0.21331,73.142,50.183,2919.8,24.906,49.564,3449.0,22.791,67.34,462.38,306.51,95.54,73.157,23.916,8.7349,35.383,6.7312,19.029,1.5167,21.112,13.738,38.178,1.3632,18.519,1.9714,3.4697,1.6063,0.02805,1.0562,0.094611,54.417,42.862,64.562,45.423,100.0,87.719,-0.019915,2.6396,38.638,45.526,100.16,100.06,26.742
6,17.0,323,0.0,3606.2,4245.8,9.697,26.86,42.396,3000.0,73.832,120.43,0.21331,73.142,50.183,2919.8,24.906,49.564,3449.0,22.791,67.34,462.38,306.51,95.54,73.157,24.195,8.6884,35.343,6.9606,18.873,1.5239,21.225,13.439,38.006,1.3066,18.688,1.9977,3.5091,1.5484,0.025058,1.0678,0.11371,54.212,41.908,62.613,44.837,100.0,90.077,-0.019915,10.17,38.638,45.526,100.17,100.07,27.156
6,17.0,326,0.0,3606.2,4245.8,9.697,26.86,42.396,3000.0,73.832,120.43,0.21331,73.142,50.183,2919.8,24.906,49.564,3449.0,22.791,67.34,462.38,306.51,95.54,73.157,24.075,8.7968,35.43,6.912,18.883,1.4395,21.029,13.442,37.883,1.4426,18.572,2.0038,3.5057,1.6135,0.017761,1.0551,0.12333,54.992,43.421,62.826,45.791,100.0,90.518,-0.019915,0.24236,38.638,45.526,100.18,100.07,27.233
6,17.0,422,0.0,3606.2,4245.8,9.697,26.86,42.396,3000.0,73.832,120.43,0.21331,73.142,50.183,2919.8,24.906,49.564,3449.0,22.791,67.34,462.38,306.51,95.54,73.157,24.677,8.773,35.32,6.598,19.315,1.52,21.382,13.377,38.161,1.5174,18.654,1.9765,3.4335,1.5802,0.027233,1.0578,0.10765,54.437,42.593,64.764,41.782,100.0,100.0,-0.019915,4.971,38.638,45.526,100.23,100.1,29.717
6,17.0,426,0.0,3606.2,4245.8,9.697,26.86,42.396,3000.0,73.832,120.43,0.21331,73.142,50.183,2919.8,24.906,49.564,3449.0,22.791,67.34,462.38,306.51,95.54,73.157,24.274,8.744,35.701,6.9718,19.254,1.5324,21.469,13.5,38.044,1.4357,18.548,1.9669,3.4694,1.4692,0.022674,1.0418,0.10495,54.736,42.577,64.288,42.304,100.0,100.0,-0.019915,0.59223,38.638,45.526,100.23,100.1,29.82
6,17.0,480,0.0,3606.2,4245.8,9.697,26.86,42.396,3000.0,73.832,120.43,0.21331,73.142,50.183,2919.8,24.906,49.564,3449.0,22.791,67.34,462.38,306.51,95.54,73.157,24.391,8.9249,35.474,7.1553,18.679,1.4825,21.527,13.552,38.082,1.4439,19.15,1.9394,3.4924,1.4527,0.025101,1.0395,0.11048,54.141,42.188,64.152,41.17,100.0,100.0,-0.019915,3.3206,38.638,45.526,100.27,100.12,31.217
6,18.0,23,0.00084586,3706.9,4499.8,9.3945,26.829,42.304,2696.7,74.674,120.4,0.33834,80.027,48.783,2625.9,24.586,49.528,3091.7,22.662,65.573,230.99,340.99,94.762,77.403,32.668,8.8982,26.371,6.8958,19.001,1.6386,33.444,13.804,24.013,0.9229,18.585,2.2591,4.798,2.2448,0.027521,0.83122,0.09411,53.491,44.406,63.297,54.043,47.887,60.464,22.406,39.82,34.52,45.441,47.343,41.231,18.815
6,18.0,47,-0.00050291,3689.2,4450.2,9.5256,27.012,42.608,2737.9,73.697,120.43,0.31909,80.063,52.014,2663.3,24.205,50.39,3155.7,23.693,65.155,232.25,326.29,94.841,77.397,30.345,8.7624,28.013,6.8234,19.151,1.6378,29.415,13.885,26.659,1.3417,19.248,2.204,4.8333,2.1823,0.02141,0.8444,0.10551,53.219,44.259,63.603,53.324,97.308,63.762,18.991,38.85,44.026,47.437,46.771,39.935,16.426
6,18.0,59,0.00072293,3649.8,4429.9,9.6965,27.055,42.629,2782.9,74.494,120.43,0.31094,79.096,47.32,2709.0,23.627,48.734,3201.4,22.422,64.622,236.74,325.74,94.818,76.734,29.024,8.7248,29.741,7.0589,18.624,1.6168,28.933,13.585,29.066,1.4258,18.401,2.224,4.6068,2.2951,0.030415,0.84287,0.090524,53.733,42.946,62.109,53.913,99.556,63.115,19.532,37.568,30.213,43.605,47.855,41.224,19.66
6,18.0,81,0.00014075,3680.2,4515.9,9.485,26.653,42.036,2852.4,75.528,120.43,0.23774,77.117,50.494,2777.8,27.217,49.387,3272.3,22.239,64.531,281.6,323.1,95.18,75.536,28.109,8.8319,31.524,6.8287,18.653,1.5593,26.973,13.326,31.94,1.2191,18.104,2.1334,4.2459,1.9906,0.021603,0.93055,0.099949,53.669,43.629,64.05,53.4,99.743,63.009,20.4,28.688,39.554,45.115,56.288,40.638,20.89
6,18.0,140,0.0017506,3587.9,4268.7,9.4844,26.814,42.258,2993.0,73.594,120.38,0.22382,72.813,50.524,2912.9,27.098,51.398,3440.6,22.306,67.241,462.55,306.64,95.772,73.148,24.625,8.6409,35.322,7.1278,19.292,1.51,21.811,13.674,37.503,1.3727,18.968,1.9752,3.5755,1.5769,0.024489,1.0727,0.093554,54.067,43.25,61.73,50.487,99.574,61.679,17.841,26.412,39.643,49.77,100.16,38.29,23.634
6,18.0,188,0.0,3543.4,4273.5,9.5261,26.965,42.201,3000.0,74.047,120.36,0.22761,72.895,50.344,2920.1,26.419,49.649,3444.9,23.201,67.182,464.66,307.14,95.981,73.072,24.441,8.6541,35.325,6.8214,19.193,1.4991,21.43,13.349,38.015,1.4703,18.731,1.9571,3.4035,1.5341,0.0062605,1.0642,0.086715,54.379,43.095,65.878,49.823,100.0,68.88,100.03,9.4962,39.114,45.723,100.1,-0.024896,19.587
6,18.0,200,0.0,3543.4,4273.5,9.5261,26.965,42.201,3000.0,74.047,120.36,0.22761,72.895,50.344,2920.1,26.419,49.649,3444.9,23.201,67.182,464.66,307.14,95.981,73.072,24.252,8.761,35.524,6.7647,19.137,1.4932,21.145,13.391,38.287,1.3839,18.199,1.9573,3.4543,1.5102,0.019048,1.0572,0.11657,54.729,42.21,65.815,47.718,100.0,70.323,100.03,6.4437,39.114,45.723,100.1,-0.029932,19.09
6,18.0,248,0.0,3543.4,4273.5,9.5261,26.965,42.201,3000.0,74.047,120.36,0.22761,72.895,50.344,2920.1,26.419,49.649,3444.9,23.201,67.182,464.66,307.14,95.981,73.072,23.819,8.646,35.719,6.8507,19.326,1.4927,21.483,13.489,38.213,1.2939,18.928,1.9837,3.5567,1.5111,0.025387,1.0657,0.11256,54.747,43.134,66.894,46.79,100.0,76.093,100.03,1.4146,39.114,45.723,100.14,-0.050076,17.103
6,18.0,308,0.0,3543.4,4273.5,9.5261,26.965,42.201,3000.0,74.047,120.36,0.22761,72.895,50.344,2920.1,26.419,49.649,3444.9,23.201,67.182,464.66,307.14,95.981,73.072,24.486,8.7645,35.308,6.6439,19.224,1.4917,21.631,13.487,37.857,1.3669,19.118,1.9814,3.475,1.4735,0.028416,1.0752,0.099811,53.978,43.288,71.512,44.962,100.0,83.306,100.03,4.8412,39.114,45.723,100.17,-0.075256,14.618
6,18.0,337,0.0,3543.4,4273.5,9.5261,26.965,42.201,3000.0,74.047,120.36,0.22761,72.895,50.344,2920.1,26.419,49.649,3444.9,23.201,67.182,464.66,307.14,95.981,73.072,24.236,8.8325,35.398,6.8921,19.524,1.4787,21.187,13.43,38.169,1.3864,18.67,1.9514,3.3837,1.5915,0.034872,1.0757,0.11679,54.684,43.671,68.629,44.051,100.0,86.792,100.03,3.9655,39.114,45.723,100.19,-0.087426,13.418
6,18.0,340,0.0,3543.4,4273.5,9.5261,26.965,42.201,3000.0,74.047,120.36,0.22761,72.895,50.344,2920.1,26.419,49.649,3444.9,23.201,67.182,464.66,307.14,95.981,73.072,24.316,8.5956,35.369,6.8802,19.332,1.5127,21.315,13.603,38.14,1.2509,18.295,1.9204,3.4099,1.4779,0.034872,1.0757,0.11679,54.684,43.671,69.706,43.501,100.0,87.153,100.03,1.9189,39.114,45.723,100.19,-0.088685,13.293
6,18.0,440,0.0,3543.4,4273.5,9.5261,26.965,42.201,3000.0,74.047,120.36,0.22761,72.895,50.344,2920.1,26.419,49.649,3444.9,23.201,67.182,464.66,307.14,95.981,73.072,24.283,8.8088,35.44,6.7561,19.305,1.4924,21.092,13.437,38.043,1.3435,18.89,1.981,3.4428,1.583,0.030855,1.074,0.099485,54.932,42.727,72.46,40.449,100.0,99.174,100.03,1.5625,39.114,45.723,100.25,-0.13065,9.1531
6,19.0,18,0.31664,3622.9,4493.6,9.3602,26.891,42.275,2702.2,75.221,120.37,0.3403,80.319,49.129,2632.0,25.014,51.087,3100.4,22.741,65.696,230.37,340.46,94.724,77.661,32.169,8.9189,26.178,7.0816,18.83,1.6653,32.938,13.969,23.866,1.3763,19.041,2.2788,4.8261,2.234,0.029095,0.82351,0.095144,53.627,42.958,63.31,53.871,31.596,62.447,22.263,40.531,35.537,49.051,47.183,40.464,18.595
6,19.0,200,0.0,3579.6,4243.5,9.6827,27.013,42.353,3000.0,73.713,120.43,0.22712,73.375,50.156,2920.8,25.341,49.378,3444.4,21.991,67.431,461.16,309.16,95.53,73.651,24.799,8.5987,35.33,6.7735,19.077,1.5065,21.57,13.381,37.717,1.5496,18.775,1.9978,3.542,1.6037,0.022622,1.0452,0.10688,54.083,42.813,67.225,50.492,100.0,74.24,100.05,4.1586,38.56,45.095,100.09,100.03,34.131
6,19.0,255,0.0,3579.6,4243.5,9.6827,27.013,42.353,3000.0,73.713,120.43,0.22712,73.375,50.156,2920.8,25.341,49.378,3444.4,21.991,67.431,461.16,309.16,95.53,73.651,25.269,8.7371,35.189,6.845,19.34,1.5096,21.709,13.544,38.072,1.1927,18.471,1.9693,3.5644,1.6244,0.029829,1.0316,0.10184,54.997,43.287,68.73,49.87,100.0,83.169,100.05,6.083,38.56,45.095,100.12,100.05,42.771
6,19.0,482,0.0,3579.6,4243.5,9.6827,27.013,42.353,3000.0,73.713,120.43,0.22712,73.375,50.156,2920.8,25.341,49.378,3444.4,21.991,67.431,461.16,309.16,95.53,73.651,24.711,8.493,35.143,6.7168,19.482,1.4716,21.865,13.537,37.396,1.3273,18.874,1.9508,3.5805,1.4944,0.012418,1.0351,0.10272,54.597,43.073,80.581,44.155,100.0,100.0,100.05,5.7026,38.56,45.095,100.24,100.13,78.434
6,19.0,490,0.0,3579.6,4243.5,9.6827,27.013,42.353,3000.0,73.713,120.43,0.22712,73.375,50.156,2920.8,25.341,49.378,3444.4,21.991,67.431,461.16,309.16,95.53,73.651,24.985,8.7018,35.411,6.6519,19.123,1.4731,21.934,13.547,37.716,1.3016,18.63,1.9661,3.4972,1.6307,0.029544,1.0559,0.097763,54.862,42.451,80.179,43.807,100.0,100.0,100.05,10.514,38.56,45.095,100.24,100.14,79.691
6,20.0,69,0.0016862,3618.7,4518.7,9.5826,26.988,42.73,2829.8,74.237,120.39,0.27389,77.638,50.995,2756.5,25.805,50.33,3245.8,23.576,64.711,267.28,327.31,95.054,76.186,28.62,8.583,30.853,6.8984,18.251,1.6028,27.494,13.313,30.948,1.32,17.375,2.1651,4.435,2.0147,0.010045,0.86277,0.090068,53.287,44.662,62.452,53.754,99.542,62.091,20.948,32.955,41.029,47.297,53.973,41.025,17.274
6,20.0,156,0.0,3578.6,4220.1,9.7061,26.95,42.406,3000.0,73.582,120.38,0.22295,72.993,50.258,2920.2,26.13,49.672,3446.3,22.211,67.285,463.24,308.25,95.651,73.274,24.029,8.5611,35.851,6.7215,19.467,1.5105,21.489,13.644,37.918,1.3086,18.705,2.005,3.3634,1.5353,0.020284,1.0438,0.096456,54.312,42.287,64.557,52.053,100.0,67.171,43.292,20.724,38.86,45.774,100.07,33.783,25.926
6,20.0,314,0.0,3578.6,4220.1,9.7061,26.95,42.406,3000.0,73.582,120.38,0.22295,72.993,50.258,2920.2,26.13,49.672,3446.3,22.211,67.285,463.24,308.25,95.651,73.274,24.777,8.5737,35.061,6.7275,19.549,1.501,21.523,13.457,37.599,1.2802,18.802,1.9383,3.4255,1.5722,0.028249,1.0459,0.098458,54.033,43.971,70.211,47.594,100.0,95.429,100.02,1.6661,38.86,45.774,100.16,-0.038532,45.056
6,20.0,384,0.0,3578.6,4220.1,9.7061,26.95,42.406,3000.0,73.582,120.38,0.22295,72.993,50.258,2920.2,26.13,49.672,3446.3,22.211,67.285,463.24,308.25,95.651,73.274,24.722,8.4487,35.332,6.8134,19.19,1.4709,21.759,13.445,38.259,1.1919,18.74,1.9684,3.5285,1.5979,0.028089,1.0407,0.10548,53.828,42.035,74.181,45.286,100.0,100.0,100.02,9.6664,38.86,45.774,100.2,-0.052974,53.532
6,20.0,402,0.0,3578.6,4220.1,9.7061,26.95,42.406,3000.0,73.582,120.38,0.22295,72.993,50.258,2920.2,26.13,49.672,3446.3,22.211,67.285,463.24,308.25,95.651,73.274,24.614,8.589,35.479,6.7749,18.657,1.5425,21.64,13.386,37.998,1.3675,18.936,1.9599,3.5234,1.6548,0.019979,1.0538,0.10938,54.314,43.356,74.441,44.525,100.0,100.0,100.02,2.5191,38.86,45.774,100.21,-0.056688,55.711
6,21.0,17,0.23545,3618.8,4518.7,9.372,26.843,42.186,2704.5,74.129,120.37,0.34038,80.12,48.992,2632.3,26.374,49.189,3102.5,22.293,65.635,226.3,340.36,94.572,77.466,32.109,8.9288,26.49,6.7899,18.955,1.6025,32.397,13.868,24.134,1.1904,18.733,2.2376,4.7974,2.294,0.018414,0.8469,0.099775,52.916,42.742,62.121,53.294,23.304,62.61,21.7,40.453,35.133,44.658,46.957,40.614,19.662
6,21.0,50,-0.00095867,3640.1,4420.7,9.7307,26.715,42.541,2766.7,73.948,120.4,0.31397,79.51,51.323,2691.6,25.9,51.06,3183.8,23.439,65.162,245.11,327.29,95.068,77.075,29.777,8.8012,29.194,6.8209,18.65,1.6754,29.687,13.679,27.568,1.0789,18.531,2.2239,4.7544,2.1717,0.010768,0.84903,0.093141,53.936,44.28,61.731,53.076,99.835,63.298,19.362,38.319,41.994,48.988,49.571,40.327,17.131
6,21.0,207,0.0,3615.0,4265.5,9.6827,26.964,42.303,3000.0,73.928,120.4,0.21349,72.812,50.27,2920.2,26.836,49.922,3445.5,22.311,67.203,464.34,307.83,95.73,72.963,24.606,8.7683,35.453,6.8233,19.155,1.5098,21.372,13.673,38.086,1.2414,19.15,1.9806,3.4441,1.5306,0.026866,1.0654,0.10396,54.52,42.942,64.584,49.191,100.0,72.446,100.03,8.9084,38.895,46.354,100.11,39.399,30.937
6,21.0,222,0.0,3615.0,4265.5,9.6827,26.964,42.303,3000.0,73.928,120.4,0.21349,72.812,50.27,2920.2,26.836,49.922,3445.5,22.311,67.203,464.34,307.83,95.73,72.963,24.562,8.5829,35.86,6.7732,19.299,1.504,21.768,13.535,38.105,1.1651,18.896,1.9627,3.5298,1.5772,0.033985,1.0753,0.11019,55.005,43.167,63.555,48.473,100.0,74.474,100.03,6.757,38.895,46.354,100.12,39.312,32.507
6,21.0,321,0.0,3615.0,4265.5,9.6827,26.964,42.303,3000.0,73.928,120.4,0.21349,72.812,50.27,2920.2,26.836,49.922,3445.5,22.311,67.203,464.34,307.83,95.73,72.963,24.438,8.8251,35.344,6.7792,19.174,1.5236,20.864,13.52,37.832,1.3276,18.772,1.9783,3.4675,1.5012,0.0073727,1.0547,0.11096,53.944,42.121,64.925,44.646,100.0,87.854,100.03,3.1328,38.895,46.354,100.18,36.652,42.866
6,21.0,439,0.0,3615.0,4265.5,9.6827,26.964,42.303,3000.0,73.928,120.4,0.21349,72.812,50.27,2920.2,26.836,49.922,3445.5,22.311,67.203,464.34,307.83,95.73,72.963,24.646,8.8084,35.232,6.775,19.193,1.4953,21.637,13.538,38.119,1.4682,18.694,1.9759,3.5182,1.5471,0.038348,1.0298,0.10265,54.073,43.569,68.877,41.872,100.0,100.0,100.03,3.4628,38.895,46.354,100.24,28.752,55.213
